INCIDENT NUMBER,OFFENSE CODE,OFFENSE CODE GROUP,OFFENSE DESCRIPTION,DISTRICT,REPORTING AREA,SHOOTING,OCCURRED ON DATE,Hour,YEAR,MONTH,DAY OF WEEK,UCR PART,STREET,LAT,LONG,Location
I162051550,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,,,,06/29/2016 08:58:00 AM,8,2016,6,Wednesday,Part One,LONG,-1,-1,"(-1, -1)"
I162033120,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,605,,04/28/2016 09:00:00 AM,9,2016,4,Thursday,Part One,SHEPHERD AVE,42.33297808,-71.10905423,"(42.33297808, -71.10905423)"
I162075633,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,D4,627,,09/16/2016 02:30:00 AM,2,2016,9,Friday,Part One,KILMARNOCK ST,42.34353469,-71.09980109,"(42.34353469, -71.09980109)"
I162037008,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A15,44,,05/12/2016 11:20:00 AM,11,2016,5,Thursday,Part One,MEDFORD ST,42.38048207,-71.06087725,"(42.38048207, -71.06087725)"
I162048454,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,464,,06/18/2016 03:43:00 PM,15,2016,6,Saturday,Part One,HANSBOROUGH ST,42.28810362,-71.09153335,"(42.28810362, -71.09153335)"
I162022634,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,381,,03/23/2016 04:15:00 PM,16,2016,3,Wednesday,Part One,CHICKATAWBUT ST,42.28665631,-71.04640009,"(42.28665631, -71.04640009)"
I162032749,00423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,257,,04/27/2016 04:42:00 PM,16,2016,4,Wednesday,Part One,CUSHING AVE,42.3150434,-71.06463612,"(42.3150434, -71.06463612)"
I162055926,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,D4,285,,07/14/2016 12:00:00 AM,0,2016,7,Thursday,Part One,TREMONT ST,42.33698202,-71.08458699,"(42.33698202, -71.08458699)"
I162046997,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,328,,06/14/2016 12:50:00 PM,12,2016,6,Tuesday,Part One,NORMANDY ST,42.31192789,-71.07762963,"(42.31192789, -71.07762963)"
I162013945,00541,Commercial Burglary,BURGLARY - COMMERICAL - ATTEMPT,B2,280,,02/21/2016 11:51:00 PM,23,2016,2,Sunday,Part One,WARREN ST,42.32978737,-71.08324801,"(42.32978737, -71.08324801)"
I162064497,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,915,,08/11/2016 06:30:00 AM,6,2016,8,Thursday,Part One,MARY BOYLE WAY,42.33081371,-71.05136798,"(42.33081371, -71.05136798)"
I162035477,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,181,,05/07/2016 10:30:00 AM,10,2016,5,Saturday,Part One,DUDLEY ST,42.32435506,-71.07440305,"(42.32435506, -71.07440305)"
I162060565,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,442,,07/29/2016 08:43:00 AM,8,2016,7,Friday,Part One,BERNARD ST,42.29422543,-71.08018246,"(42.29422543, -71.08018246)"
I162008792,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,A1,115,,02/02/2016 05:40:00 AM,5,2016,2,Tuesday,Part One,KNEELAND ST,42.34974111,-71.05801618,"(42.34974111, -71.05801618)"
I162056434,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,334,,07/15/2016 10:38:00 AM,10,2016,7,Friday,Part One,HENDRY ST,42.30893903,-71.06461576,"(42.30893903, -71.06461576)"
I162079616,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,134,,09/29/2016 03:08:00 AM,3,2016,9,Thursday,Part One,BOYLSTON ST,42.3503787,-71.07626098,"(42.3503787, -71.07626098)"
I162050543,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,823,,06/25/2016 02:14:00 PM,14,2016,6,Saturday,Part One,DOWNER AVE,42.31224827,-71.06239929,"(42.31224827, -71.06239929)"
I162004946,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,147,,01/19/2016 12:30:00 AM,0,2016,1,Tuesday,Part One,COLUMBUS AVE,42.34190663,-71.08016868,"(42.34190663, -71.08016868)"
I162053469,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,786,,07/05/2016 05:26:00 PM,17,2016,7,Tuesday,Part One,EGREMONT RD,42.34115127,-71.14343417,"(42.34115127, -71.14343417)"
I162051126,00423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,350,,06/27/2016 06:13:00 PM,18,2016,6,Monday,Part One,FREEPORT ST,42.30441894,-71.05571827,"(42.30441894, -71.05571827)"
I162009323,00423,Aggravated Assault,ASSAULT - AGGRAVATED,E18,519,,01/19/2016 05:00:00 AM,5,2016,1,Tuesday,Part One,WEST ST,42.26128526,-71.1215525,"(42.26128526, -71.1215525)"
I162000988,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,309,,01/04/2016 03:22:00 PM,15,2016,1,Monday,Part One,MARTIN LUTHER KING JR BLV,42.31860134,-71.08405792,"(42.31860134, -71.08405792)"
I162048339,00423,Aggravated Assault,ASSAULT - AGGRAVATED,E18,480,,06/18/2016 06:02:00 AM,6,2016,6,Saturday,Part One,FAIRLAWN AVE,42.26788791,-71.10067012,"(42.26788791, -71.10067012)"
I162016327,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D14,175,,03/01/2016 10:16:00 AM,10,2016,3,Tuesday,Part One,SOUTHAMPTON ST,,,"(0E-8, 0E-8)"
I162061734,00423,Aggravated Assault,ASSAULT - AGGRAVATED,E13,582,,08/02/2016 01:59:00 AM,1,2016,8,Tuesday,Part One,BYNNER ST,42.32317144,-71.10827113,"(42.32317144, -71.10827113)"
I162060525,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,131,,07/29/2016 02:23:00 AM,2,2016,7,Friday,Part One,BEACON ST,42.35505244,-71.07390742,"(42.35505244, -71.07390742)"
I162024148,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,441,,03/26/2016 12:30:00 AM,0,2016,3,Saturday,Part One,TALBOT AVE,42.29389648,-71.08451577,"(42.29389648, -71.08451577)"
I162000078,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,297,,01/01/2016 12:13:00 AM,0,2016,1,Friday,Part One,ROCKLAND ST,42.32195809,-71.08351213,"(42.32195809, -71.08351213)"
I162053424,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,,,07/04/2016 07:42:00 PM,19,2016,7,Monday,Part One,,,,"(0E-8, 0E-8)"
I162014053,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,30,,02/22/2016 11:31:00 AM,11,2016,2,Monday,Part One,LUBEC ST,42.37051363,-71.03336022,"(42.37051363, -71.03336022)"
I162073150,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,455,,09/08/2016 11:09:00 AM,11,2016,9,Thursday,Part One,CARMEN ST,42.30028348,-71.07766845,"(42.30028348, -71.07766845)"
I162067346,00111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,238,Y,08/20/2016 12:05:00 AM,0,2016,8,Saturday,Part One,DUDLEY TER,42.31814836,-71.06708346,"(42.31814836, -71.06708346)"
I162068328,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,350,,08/23/2016 10:19:00 AM,10,2016,8,Tuesday,Part One,ORCHARDFIELD ST,42.30390419,-71.05884547,"(42.30390419, -71.05884547)"
I162040657,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,35,,05/24/2016 06:30:00 PM,18,2016,5,Tuesday,Part One,COTTAGE ST,42.36657117,-71.03615556,"(42.36657117, -71.03615556)"
I162006344,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C11,396,,01/24/2016 10:40:00 AM,10,2016,1,Sunday,Part One,MELBOURNE ST,42.29109287,-71.06594539,"(42.29109287, -71.06594539)"
I162033999,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,326,,04/28/2016 05:00:00 PM,17,2016,4,Thursday,Part One,QUINCY ST,42.31369016,-71.07696741,"(42.31369016, -71.07696741)"
I162042347,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,315,,05/30/2016 12:28:00 PM,12,2016,5,Monday,Part One,CRAWFORD ST,42.3125497,-71.08757081,"(42.3125497, -71.08757081)"
I162051745,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,267,,06/29/2016 03:26:00 PM,15,2016,6,Wednesday,Part One,FOREST ST,42.32681883,-71.07779112,"(42.32681883, -71.07779112)"
I162004338,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,619,,01/16/2016 03:41:00 PM,15,2016,1,Saturday,Part One,MASSACHUSETTS AVE,42.34439568,-71.08632016,"(42.34439568, -71.08632016)"
I162060191,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,426,,07/27/2016 11:37:00 PM,23,2016,7,Wednesday,Part One,BLUE HILL AVE,42.267716,-71.093708,"(42.267716, -71.093708)"
I162071793,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E18,494,,08/04/2016 10:01:00 AM,10,2016,8,Thursday,Part One,RIVER ST,42.25940183,-71.1173157,"(42.25940183, -71.1173157)"
I162019450,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,606,,03/12/2016 01:04:00 PM,13,2016,3,Saturday,Part One,PARKER HILL AVE,42.33093363,-71.10956443,"(42.33093363, -71.10956443)"
I162013813,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,265,,02/21/2016 01:35:00 PM,13,2016,2,Sunday,Part One,PERRIN ST,42.3218854,-71.07906279,"(42.3218854, -71.07906279)"
I162036320,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A7,29,,05/10/2016 11:07:00 AM,11,2016,5,Tuesday,Part One,MAVERICK SQ,42.36943145,-71.03917179,"(42.36943145, -71.03917179)"
I162050329,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,499,,06/24/2016 06:38:00 PM,18,2016,6,Friday,Part One,HYDE PARK AVE,42.27775018,-71.11938931,"(42.27775018, -71.11938931)"
I162072777,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,E13,577,,09/06/2016 10:32:00 PM,22,2016,9,Tuesday,Part One,SCHOOL ST,42.31712353,-71.10144222,"(42.31712353, -71.10144222)"
I162050768,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E5,700,,06/25/2016 12:00:00 PM,12,2016,6,Saturday,Part One,ROBIN ST,42.27696555,-71.14573819,"(42.27696555, -71.14573819)"
I162039152,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,329,Y,05/19/2016 05:07:00 PM,17,2016,5,Thursday,Part One,BLUE HILL AVE,42.30938437,-71.08262277,"(42.30938437, -71.08262277)"
I162071613,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,432,,09/02/2016 06:12:00 PM,18,2016,9,Friday,Part One,BALLOU AVE,42.28707262,-71.08082447,"(42.28707262, -71.08082447)"
I162035937,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,183,,05/08/2016 11:41:00 PM,23,2016,5,Sunday,Part One,CLIFTON ST,42.32095643,-71.0699261,"(42.32095643, -71.0699261)"
I162032495,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,,,04/26/2016 07:27:00 PM,19,2016,4,Tuesday,Part One,,,,"(0E-8, 0E-8)"
I162003988,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,271,,01/15/2016 11:25:00 AM,11,2016,1,Friday,Part One,HARRISON AVE,42.33455374,-71.07560801,"(42.33455374, -71.07560801)"
I162007964,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,803,,01/30/2016 02:30:00 AM,2,2016,1,Saturday,Part One,HANO ST,42.35548407,-71.13741814,"(42.35548407, -71.13741814)"
I162038250,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,297,,05/16/2016 04:40:00 PM,16,2016,5,Monday,Part One,WALNUT CT,42.32157947,-71.08523707,"(42.32157947, -71.08523707)"
I162022418,00111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",A7,14,Y,03/22/2016 10:29:00 PM,22,2016,3,Tuesday,Part One,WORDSWORTH ST,42.38492212,-71.0174635,"(42.38492212, -71.0174635)"
I162036839,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E13,582,,05/11/2016 12:00:00 PM,12,2016,5,Wednesday,Part One,CENTRE ST,42.32259354,-71.10619643,"(42.32259354, -71.10619643)"
I162065812,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,620,,08/15/2016 01:38:00 PM,13,2016,8,Monday,Part One,HEMENWAY ST,42.34587157,-71.08938851,"(42.34587157, -71.08938851)"
I162029983,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,B3,456,,04/18/2016 09:29:00 AM,9,2016,4,Monday,Part One,ELLINGTON ST,42.30154555,-71.08118184,"(42.30154555, -71.08118184)"
I162043871,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,238,Y,06/04/2016 03:01:00 AM,3,2016,6,Saturday,Part One,DUDLEY ST,42.31799862,-71.06729022,"(42.31799862, -71.06729022)"
I162030155,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,309,,04/18/2016 09:13:00 PM,21,2016,4,Monday,Part One,MARTIN LUTHER KING JR BLV,42.31860134,-71.08405792,"(42.31860134, -71.08405792)"
I162053550,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E13,572,,07/05/2016 09:15:00 PM,21,2016,7,Tuesday,Part One,WASHINGTON ST,42.31408519,-71.09998685,"(42.31408519, -71.09998685)"
I162068188,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,307,,08/22/2016 08:02:00 PM,20,2016,8,Monday,Part One,WARDMAN RD,42.31529421,-71.09486034,"(42.31529421, -71.09486034)"
I162013709,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,130,,02/21/2016 01:56:00 AM,1,2016,2,Sunday,Part One,EXETER ST,42.34828759,-71.07891773,"(42.34828759, -71.07891773)"
I162049306,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,586,,06/20/2016 06:00:00 PM,18,2016,6,Monday,Part One,CALUMET ST,42.32902859,-71.1009306,"(42.32902859, -71.1009306)"
I162067295,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,903,,08/19/2016 08:50:00 PM,20,2016,8,Friday,Part One,SHAWMUT AVE,42.33543394,-71.08076738,"(42.33543394, -71.08076738)"
I162008213,00423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,101,,01/31/2016 12:13:00 AM,0,2016,1,Sunday,Part One,MCKINLEY SQ,42.35909289,-71.05327197,"(42.35909289, -71.05327197)"
I162054247,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,234,,07/08/2016 09:07:00 AM,9,2016,7,Friday,Part One,TICKNOR ST,42.33008163,-71.03598276,"(42.33008163, -71.03598276)"
I162003837,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E13,508,,01/14/2016 08:00:00 PM,20,2016,1,Thursday,Part One,CARLFORD RD,42.2906935,-71.118537,"(42.2906935, -71.118537)"
I162052636,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,441,,07/02/2016 09:23:00 PM,21,2016,7,Saturday,Part One,WALES ST,42.2947672,-71.08380506,"(42.2947672, -71.08380506)"
I162072860,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,309,,09/07/2016 11:43:00 AM,11,2016,9,Wednesday,Part One,HUMBOLDT AVE,42.32026165,-71.08600267,"(42.32026165, -71.08600267)"
I162031208,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,19,,04/22/2016 12:00:00 PM,12,2016,4,Friday,Part One,SARATOGA ST,42.37784577,-71.03303551,"(42.37784577, -71.03303551)"
I162043945,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,795,,06/04/2016 12:03:00 AM,0,2016,6,Saturday,Part One,ARMINGTON ST,42.35258991,-71.13683423,"(42.35258991, -71.13683423)"
I162040619,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,461,,05/24/2016 07:00:00 AM,7,2016,5,Tuesday,Part One,BOWDOIN AVE,42.29977765,-71.07349909,"(42.29977765, -71.07349909)"
I162073899,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,462,,09/10/2016 12:00:00 PM,12,2016,9,Saturday,Part One,ROSSETER ST,42.30116123,-71.07284279,"(42.30116123, -71.07284279)"
I162040272,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,365,,05/23/2016 02:40:00 PM,14,2016,5,Monday,Part One,SEMONT RD,42.29089749,-71.06156671,"(42.29089749, -71.06156671)"
I162009652,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,356,,02/04/2016 10:46:00 PM,22,2016,2,Thursday,Part One,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)"
I162033916,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C6,214,,05/01/2016 04:00:00 PM,16,2016,5,Sunday,Part One,W FIFTH ST,42.3359851,-71.05008287,"(42.3359851, -71.05008287)"
I162019585,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D14,796,,03/13/2016 08:19:00 AM,8,2016,3,Sunday,Part One,SAINT LUKES RD,42.35153421,-71.12710744,"(42.35153421, -71.12710744)"
I162023689,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,A1,111,,03/27/2016 10:30:00 AM,10,2016,3,Sunday,Part One,TEMPLE PL,42.35521429,-71.06206351,"(42.35521429, -71.06206351)"
I162051661,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E5,718,,06/29/2016 03:50:00 PM,15,2016,6,Wednesday,Part One,BIRCHLAND AVE,42.27377262,-71.163189,"(42.27377262, -71.163189)"
I162078285,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,306,,09/24/2016 03:52:00 PM,15,2016,9,Saturday,Part One,HALEY ST,42.31772429,-71.09243239,"(42.31772429, -71.09243239)"
I162026912,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,909,,04/07/2016 12:38:00 PM,12,2016,4,Thursday,Part One,TREMONT ST,42.33364401,-71.09086302,"(42.33364401, -71.09086302)"
I162046121,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,432,,06/11/2016 12:44:00 PM,12,2016,6,Saturday,Part One,JOHNSON TER,42.28782883,-71.07992288,"(42.28782883, -71.07992288)"
I162043379,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,,,06/02/2016 03:07:00 PM,15,2016,6,Thursday,Part One,,,,"(0E-8, 0E-8)"
I162043532,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,912,,06/02/2016 10:50:00 PM,22,2016,6,Thursday,Part One,PARKER ST,42.32469443,-71.10087902,"(42.32469443, -71.10087902)"
I162027759,00423,Aggravated Assault,ASSAULT - AGGRAVATED,A7,30,,04/10/2016 02:20:00 PM,14,2016,4,Sunday,Part One,FRANKFORT ST,42.37083684,-71.03397707,"(42.37083684, -71.03397707)"
I162000424,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,606,,01/02/2016 09:20:00 AM,9,2016,1,Saturday,Part One,PARKER HILL AVE,42.33267994,-71.109579,"(42.33267994, -71.109579)"
I162003110,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,441,,01/11/2016 01:00:00 PM,13,2016,1,Monday,Part One,KINGSDALE ST,42.29478707,-71.08206875,"(42.29478707, -71.08206875)"
I162045004,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,22,,06/06/2016 05:50:00 AM,5,2016,6,Monday,Part One,MARION ST,42.37575891,-71.03536688,"(42.37575891, -71.03536688)"
I162049666,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,465,,06/22/2016 07:14:00 PM,19,2016,6,Wednesday,Part One,HAVELOCK ST,42.28631299,-71.09218412,"(42.28631299, -71.09218412)"
I162062768,00423,Aggravated Assault,ASSAULT - AGGRAVATED,E18,501,,07/31/2016 04:00:00 PM,16,2016,7,Sunday,Part One,HYDE PARK AVE,42.28271702,-71.11896225,"(42.28271702, -71.11896225)"
I162027544,00423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,624,,04/09/2016 03:30:00 PM,15,2016,4,Saturday,Part One,PETERBOROUGH ST,42.34402604,-71.09615503,"(42.34402604, -71.09615503)"
I162080709,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,E5,560,,10/02/2016 04:30:00 AM,4,2016,10,Sunday,Part One,CUMMINS HWY,42.28482736,-71.12559526,"(42.28482736, -71.12559526)"
I162067160,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,439,,08/19/2016 12:40:00 PM,12,2016,8,Friday,Part One,CALLENDER ST,42.28905803,-71.08000778,"(42.28905803, -71.08000778)"
I162004155,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,762,,01/15/2016 04:00:00 PM,16,2016,1,Friday,Part One,SHANLEY ST,42.34846398,-71.15814967,"(42.34846398, -71.15814967)"
I162039973,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,199,,05/22/2016 02:56:00 PM,14,2016,5,Sunday,Part One,B ST,42.338214,-71.057034,"(42.338214, -71.057034)"
I162018348,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,C11,334,,03/08/2016 07:45:00 PM,19,2016,3,Tuesday,Part One,CLARKSON ST,42.30960675,-71.06564658,"(42.30960675, -71.06564658)"
I162026935,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,,,04/07/2016 10:00:00 AM,10,2016,4,Thursday,Part One,,,,"(0E-8, 0E-8)"
I162069313,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,773,,08/10/2016 12:00:00 AM,0,2016,8,Wednesday,Part One,CHISWICK TER,42.3420549,-71.15687587,"(42.3420549, -71.15687587)"
I162063786,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,452,,08/08/2016 10:36:00 PM,22,2016,8,Monday,Part One,PARK ST,42.29535374,-71.07313162,"(42.29535374, -71.07313162)"
I162026246,00423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,823,,04/05/2016 09:42:00 AM,9,2016,4,Tuesday,Part One,PLEASANT ST,42.31353744,-71.05924913,"(42.31353744, -71.05924913)"
I162011435,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,455,,02/12/2016 10:06:00 AM,10,2016,2,Friday,Part One,NORWELL ST,42.30132851,-71.07870873,"(42.30132851, -71.07870873)"
I162074754,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,312,Y,09/13/2016 04:47:00 PM,16,2016,9,Tuesday,Part One,HAROLD ST,42.31759494,-71.0897044,"(42.31759494, -71.0897044)"
I162023628,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,E18,523,,03/27/2016 02:56:00 AM,2,2016,3,Sunday,Part One,HYDE PARK AVE,42.24260011,-71.13035022,"(42.24260011, -71.13035022)"
I162031623,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D14,808,,04/23/2016 10:10:00 PM,22,2016,4,Saturday,Part One,ANTWERP ST,42.35882967,-71.14032729,"(42.35882967, -71.14032729)"
I162035693,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,441,,05/08/2016 12:56:00 AM,0,2016,5,Sunday,Part One,KINGSDALE ST,42.29478707,-71.08206875,"(42.29478707, -71.08206875)"
I162050067,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,915,,06/23/2016 11:30:00 PM,23,2016,6,Thursday,Part One,JOSEPH AGRI ST,42.33104154,-71.05282513,"(42.33104154, -71.05282513)"
I162029597,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,587,,04/16/2016 05:33:00 PM,17,2016,4,Saturday,Part One,ALLEGHANY ST,42.33056977,-71.09959089,"(42.33056977, -71.09959089)"
I162052101,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,441,,06/30/2016 10:00:00 PM,22,2016,6,Thursday,Part One,WALES ST,42.2947672,-71.08380506,"(42.2947672, -71.08380506)"
I162074237,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,15,,09/11/2016 07:00:00 PM,19,2016,9,Sunday,Part One,CHAUCER ST,42.38341902,-71.0201905,"(42.38341902, -71.0201905)"
I162074235,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,352,,09/11/2016 08:36:00 PM,20,2016,9,Sunday,Part One,LEROY ST,42.30095488,-71.06537601,"(42.30095488, -71.06537601)"
I162070063,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,D4,163,,08/29/2016 01:21:00 AM,1,2016,8,Monday,Part One,SHAWMUT AVE,42.34319453,-71.06880537,"(42.34319453, -71.06880537)"
I162022576,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,914,,03/23/2016 01:34:00 PM,13,2016,3,Wednesday,Part One,OLD COLONY AVE,42.32557398,-71.0524813,"(42.32557398, -71.0524813)"
I162078410,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,121,,09/25/2016 02:13:00 AM,2,2016,9,Sunday,Part One,TREMONT ST,42.34942864,-71.06536641,"(42.34942864, -71.06536641)"
I162063967,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,350,,08/09/2016 04:30:00 PM,16,2016,8,Tuesday,Part One,ORCHARDFIELD ST,42.30446755,-71.0574627,"(42.30446755, -71.0574627)"
I162032831,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,330,,04/27/2016 09:57:00 PM,21,2016,4,Wednesday,Part One,NORMANDY ST,42.30418986,-71.0837711,"(42.30418986, -71.0837711)"
I162066003,00423,Aggravated Assault,ASSAULT - AGGRAVATED,E18,481,,08/15/2016 10:24:00 PM,22,2016,8,Monday,Part One,RIVER ST,42.26633004,-71.09746447,"(42.26633004, -71.09746447)"
I162025717,00423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,370,,04/03/2016 03:26:00 AM,3,2016,4,Sunday,Part One,WILLIAM T MORRISSEY BLVD,42.29767279,-71.04941018,"(42.29767279, -71.04941018)"
